Michigan County Code,City/Township Code,Ward Number,Precinct Number,Precinct Label,Office Code,District Code,Status Code,Office Description,County Name,Census County Code,Election Year,Election Type,City/Township Description,standardized_id,standardized_id_num
81,52,3,24,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-03024,1610300003024
81,52,3,25,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-03025,1610300003025
81,52,3,26,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-03026,1610300003026
81,52,3,27,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-03027,1610300003027
81,52,3,28,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-03028,1610300003028
81,52,3,29,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-03029,1610300003029
81,52,3,30,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-03030,1610300003030
81,52,4,31,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-04031,1610300004031
81,52,4,32,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-04032,1610300004032
81,52,4,33,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-04033,1610300004033
81,52,4,34,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-04034,1610300004034
81,52,4,35,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-04035,1610300004035
81,52,4,36,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-04036,1610300004036
81,52,4,37,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-04037,1610300004037
81,52,4,38,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-04038,1610300004038
81,52,4,39,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-04039,1610300004039
81,52,4,40,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-04040,1610300004040
81,52,4,41,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-04041,1610300004041
81,52,5,42,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-05042,1610300005042
81,52,5,43,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-05043,1610300005043
81,52,5,44,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-05044,1610300005044
81,52,5,45,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-05045,1610300005045
81,52,5,46,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-05046,1610300005046
81,52,5,47,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-05047,1610300005047
81,52,5,48,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-05048,1610300005048
81,52,5,49,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-05049,1610300005049
81,52,5,50,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-05050,1610300005050
81,52,5,51,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-05051,1610300005051
81,52,5,52,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-05052,1610300005052
81,52,5,53,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-05053,1610300005053
81,55,0,3,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,DEXTER CITY,WP-161-22160-00003,1612216000003
81,56,0,4,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,SALINE CITY,WP-161-71140-00004,1617114000004
82,57,0,1000,AVCB,6,1200,0,12TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001000,16322000001000
82,57,0,1001,AVCB,6,1200,0,12TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001001,16322000001001
82,57,0,1002,AVCB,6,1200,0,12TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001002,16322000001002
82,57,0,1003,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001003,16322000001003
82,57,0,1004,AVCB,6,1200,0,12TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001004,16322000001004
82,57,0,1005,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001005,16322000001005
82,57,0,1006,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001006,16322000001006
82,57,0,1007,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001007,16322000001007
82,57,0,1008,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001008,16322000001008
82,57,0,1009,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001009,16322000001009
82,57,0,1010,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001010,16322000001010
82,57,0,1011,AVCB,6,1200,0,12TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001011,16322000001011
82,57,0,1012,AVCB,6,1200,0,12TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001012,16322000001012
82,57,0,1013,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001013,16322000001013
82,57,0,1014,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001014,16322000001014
82,57,0,1015,AVCB,6,1200,0,12TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001015,16322000001015
82,57,0,1016,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001016,16322000001016
82,57,0,1017,AVCB,6,1200,0,12TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001017,16322000001017
82,57,0,1018,AVCB,6,1200,0,12TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001018,16322000001018
82,57,0,1019,AVCB,6,1200,0,12TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001019,16322000001019
82,57,0,1020,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001020,16322000001020
82,57,0,1021,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001021,16322000001021
82,57,0,1022,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001022,16322000001022
82,57,0,1023,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001023,16322000001023
82,57,0,1024,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001024,16322000001024
82,57,0,1025,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001025,16322000001025
82,57,0,1026,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001026,16322000001026
82,57,0,1027,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001027,16322000001027
82,57,0,1028,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001028,16322000001028
82,57,0,1029,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001029,16322000001029
82,57,0,1030,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001030,16322000001030
82,57,0,1031,AVCB,6,1200,0,12TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001031,16322000001031
82,57,0,1032,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001032,16322000001032
82,57,0,1033,AVCB,6,1200,0,12TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001033,16322000001033
82,57,0,1034,AVCB,6,1200,0,12TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001034,16322000001034
82,57,0,1035,AVCB,6,1200,0,12TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001035,16322000001035
82,57,0,1036,AVCB,6,1200,0,12TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001036,16322000001036
82,57,0,1037,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001037,16322000001037
82,57,0,1038,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001038,16322000001038
82,57,0,1039,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001039,16322000001039
82,57,0,1040,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001040,16322000001040
82,57,0,1041,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001041,16322000001041
82,57,0,1042,AVCB,6,1200,0,12TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001042,16322000001042
82,57,0,1043,AVCB,6,1200,0,12TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001043,16322000001043
82,57,0,1045,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001045,16322000001045
82,57,0,1046,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001046,16322000001046
82,57,0,1047,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001047,16322000001047
82,57,0,1048,AVCB,6,1200,0,12TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001048,16322000001048
82,57,0,1049,AVCB,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-001049,16322000001049
82,57,0,135,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00135,1632200000135
82,57,0,136,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00136,1632200000136
82,57,0,137,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00137,1632200000137
82,57,0,138,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00138,1632200000138
82,57,0,139,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00139,1632200000139
82,57,0,140,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00140,1632200000140
82,57,0,143,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00143,1632200000143
82,57,0,144,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00144,1632200000144
82,57,0,145,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00145,1632200000145
82,57,0,146,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00146,1632200000146
82,57,0,147,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00147,1632200000147
82,57,0,148,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00148,1632200000148
82,57,0,150,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00150,1632200000150
82,57,0,151,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00151,1632200000151
82,57,0,153,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00153,1632200000153
82,57,0,155,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00155,1632200000155
82,57,0,156,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00156,1632200000156
82,57,0,157,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00157,1632200000157
82,57,0,158,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00158,1632200000158
82,57,0,159,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00159,1632200000159
82,57,0,160,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00160,1632200000160
82,57,0,161,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00161,1632200000161
82,57,0,162,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00162,1632200000162
82,57,0,164,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00164,1632200000164
82,57,0,165,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00165,1632200000165
82,57,0,166,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00166,1632200000166
82,57,0,167,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00167,1632200000167
82,57,0,168,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00168,1632200000168
82,57,0,169,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00169,1632200000169
82,57,0,171,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00171,1632200000171
82,57,0,172,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00172,1632200000172
82,57,0,173,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00173,1632200000173
82,57,0,174,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00174,1632200000174
82,57,0,175,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00175,1632200000175
82,57,0,176,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00176,1632200000176
82,57,0,177,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00177,1632200000177
82,57,0,178,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00178,1632200000178
82,57,0,180,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00180,1632200000180
82,57,0,182,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00182,1632200000182
82,57,0,183,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00183,1632200000183
82,57,0,184,,6,1300,0,13TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN WAYNE COUNTY,WAYNE,163,2022,GEN,DETROIT CITY,WP-163-22000-00184,1632200000184
