Michigan County Code,City/Township Code,Ward Number,Precinct Number,Precinct Label,Office Code,District Code,Status Code,Office Description,County Name,Census County Code,Election Year,Election Type,City/Township Description,standardized_id,standardized_id_num
50,8,0,19,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00019,0991652000019
50,8,0,2,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00002,0991652000002
50,8,0,20,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00020,0991652000020
50,8,0,21,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00021,0991652000021
50,8,0,22,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00022,0991652000022
50,8,0,23,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00023,0991652000023
50,8,0,24,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00024,0991652000024
50,8,0,25,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00025,0991652000025
50,8,0,26,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00026,0991652000026
50,8,0,27,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00027,0991652000027
50,8,0,28,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00028,0991652000028
50,8,0,29,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00029,0991652000029
50,8,0,3,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00003,0991652000003
50,8,0,30,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00030,0991652000030
50,8,0,31,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00031,0991652000031
50,8,0,32,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00032,0991652000032
50,8,0,33,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00033,0991652000033
50,8,0,34,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00034,0991652000034
50,8,0,35,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00035,0991652000035
50,8,0,36,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00036,0991652000036
50,8,0,37,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00037,0991652000037
50,8,0,38,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00038,0991652000038
50,8,0,39,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00039,0991652000039
50,8,0,4,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00004,0991652000004
50,8,0,40,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00040,0991652000040
50,8,0,41,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00041,0991652000041
50,8,0,42,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00042,0991652000042
50,8,0,43,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00043,0991652000043
50,8,0,44,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00044,0991652000044
50,8,0,45,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00045,0991652000045
50,8,0,46,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00046,0991652000046
50,8,0,5,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00005,0991652000005
50,8,0,6,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00006,0991652000006
50,8,0,7,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00007,0991652000007
50,8,0,8,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00008,0991652000008
50,8,0,9,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2018,GEN,CLINTON TOWNSHIP,WP-099-16520-00009,0991652000009
51,10,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MANISTEE,101,2018,GEN,DICKSON TOWNSHIP,WP-101-22320-00001,1012232000001
51,12,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MANISTEE,101,2018,GEN,FILER TOWNSHIP,WP-101-28040-00001,1012804000001
51,14,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MANISTEE,101,2018,GEN,MANISTEE TOWNSHIP,WP-101-50740-00001,1015074000001
51,16,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MANISTEE,101,2018,GEN,MAPLE GROVE TOWNSHIP,WP-101-51000-00001,1015100000001
51,18,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MANISTEE,101,2018,GEN,MARILLA TOWNSHIP,WP-101-51580-00001,1015158000001
51,2,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MANISTEE,101,2018,GEN,ARCADIA TOWNSHIP,WP-101-03320-00001,1010332000001
51,20,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MANISTEE,101,2018,GEN,NORMAN TOWNSHIP,WP-101-57900-00001,1015790000001
51,22,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MANISTEE,101,2018,GEN,ONEKAMA TOWNSHIP,WP-101-60760-00001,1016076000001
51,24,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MANISTEE,101,2018,GEN,PLEASANTON TOWNSHIP,WP-101-64860-00001,1016486000001
51,26,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MANISTEE,101,2018,GEN,SPRINGDALE TOWNSHIP,WP-101-75680-00001,1017568000001
51,28,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MANISTEE,101,2018,GEN,STRONACH TOWNSHIP,WP-101-76840-00001,1017684000001
51,4,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MANISTEE,101,2018,GEN,BEAR LAKE TOWNSHIP,WP-101-06480-00001,1010648000001
51,52,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MANISTEE,101,2018,GEN,MANISTEE CITY,WP-101-50720-00001,1015072000001
51,52,0,2,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MANISTEE,101,2018,GEN,MANISTEE CITY,WP-101-50720-00002,1015072000002
51,6,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MANISTEE,101,2018,GEN,BROWN TOWNSHIP,WP-101-11160-00001,1011116000001
51,8,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MANISTEE,101,2018,GEN,CLEON TOWNSHIP,WP-101-16380-00001,1011638000001
52,10,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,FORSYTH TOWNSHIP,WP-103-29720-00001,1032972000001
52,10,0,2,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,FORSYTH TOWNSHIP,WP-103-29720-00002,1032972000002
52,10,0,3,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,FORSYTH TOWNSHIP,WP-103-29720-00003,1032972000003
52,12,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,HUMBOLDT TOWNSHIP,WP-103-39940-00001,1033994000001
52,14,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,ISHPEMING TOWNSHIP,WP-103-41240-00001,1034124000001
52,14,0,2,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,ISHPEMING TOWNSHIP,WP-103-41240-00002,1034124000002
52,16,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,MARQUETTE TOWNSHIP,WP-103-51920-00001,1035192000001
52,16,0,2,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,MARQUETTE TOWNSHIP,WP-103-51920-00002,1035192000002
52,18,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,MICHIGAMME TOWNSHIP,WP-103-53540-00001,1035354000001
52,2,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,CHAMPION TOWNSHIP,WP-103-14540-00001,1031454000001
52,20,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,NEGAUNEE TOWNSHIP,WP-103-56880-00001,1035688000001
52,22,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,POWELL TOWNSHIP,WP-103-66120-00001,1036612000001
52,22,0,2,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,POWELL TOWNSHIP,WP-103-66120-00002,1036612000002
52,24,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,REPUBLIC TOWNSHIP,WP-103-68000-00001,1036800000001
52,26,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,RICHMOND TOWNSHIP,WP-103-68420-00001,1036842000001
52,28,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,SANDS TOWNSHIP,WP-103-71460-00001,1037146000001
52,30,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,SKANDIA TOWNSHIP,WP-103-74110-00001,1037411000001
52,32,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,TILDEN TOWNSHIP,WP-103-79780-00001,1037978000001
52,34,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,TURIN TOWNSHIP,WP-103-80780-00001,1038078000001
52,36,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,WELLS TOWNSHIP,WP-103-85260-00001,1038526000001
52,38,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,WEST BRANCH TOWNSHIP,WP-103-85540-00001,1038554000001
52,4,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,CHOCOLAY TOWNSHIP,WP-103-15660-00001,1031566000001
52,4,0,2,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,CHOCOLAY TOWNSHIP,WP-103-15660-00002,1031566000002
52,52,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,ISHPEMING CITY,WP-103-41220-00001,1034122000001
52,52,0,2,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,ISHPEMING CITY,WP-103-41220-00002,1034122000002
52,54,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,MARQUETTE CITY,WP-103-51900-00001,1035190000001
52,54,0,2,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,MARQUETTE CITY,WP-103-51900-00002,1035190000002
52,54,0,3,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,MARQUETTE CITY,WP-103-51900-00003,1035190000003
52,54,0,4,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,MARQUETTE CITY,WP-103-51900-00004,1035190000004
52,54,0,5,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,MARQUETTE CITY,WP-103-51900-00005,1035190000005
52,54,0,6,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,MARQUETTE CITY,WP-103-51900-00006,1035190000006
52,54,0,7,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,MARQUETTE CITY,WP-103-51900-00007,1035190000007
52,56,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,NEGAUNEE CITY,WP-103-56860-00001,1035686000001
52,56,0,2,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,NEGAUNEE CITY,WP-103-56860-00002,1035686000002
52,6,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,ELY TOWNSHIP,WP-103-25820-00001,1032582000001
52,8,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MARQUETTE,103,2018,GEN,EWING TOWNSHIP,WP-103-26840-00001,1032684000001
53,10,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MASON,105,2018,GEN,FREE SOIL TOWNSHIP,WP-105-30620-00001,1053062000001
53,12,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MASON,105,2018,GEN,GRANT TOWNSHIP,WP-105-34320-00001,1053432000001
53,14,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MASON,105,2018,GEN,HAMLIN TOWNSHIP,WP-105-36220-00001,1053622000001
53,14,0,2,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MASON,105,2018,GEN,HAMLIN TOWNSHIP,WP-105-36220-00002,1053622000002
53,16,0,1,,6,200,0,2ND DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MASON,105,2018,GEN,LOGAN TOWNSHIP,WP-105-49140-00001,1054914000001
53,18,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MASON,105,2018,GEN,MEADE TOWNSHIP,WP-105-52640-00001,1055264000001
53,2,0,1,,6,200,0,2ND DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MASON,105,2018,GEN,AMBER TOWNSHIP,WP-105-01980-00001,1050198000001
53,20,0,1,,6,200,0,2ND DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MASON,105,2018,GEN,PERE MARQUETTE TOWNSHIP,WP-105-63600-00001,1056360000001
53,20,0,2,,6,200,0,2ND DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MASON,105,2018,GEN,PERE MARQUETTE TOWNSHIP,WP-105-63600-00002,1056360000002
53,22,0,1,,6,200,0,2ND DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MASON,105,2018,GEN,RIVERTON TOWNSHIP,WP-105-68860-00001,1056886000001
53,24,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MASON,105,2018,GEN,SHERIDAN TOWNSHIP,WP-105-73060-00001,1057306000001
53,26,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MASON,105,2018,GEN,SHERMAN TOWNSHIP,WP-105-73240-00001,1057324000001
53,28,0,1,,6,200,0,2ND DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MASON,105,2018,GEN,SUMMIT TOWNSHIP,WP-105-77220-00001,1057722000001
53,30,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MASON,105,2018,GEN,VICTORY TOWNSHIP,WP-105-82360-00001,1058236000001
53,4,0,1,,6,200,0,2ND DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MASON,105,2018,GEN,BRANCH TOWNSHIP,WP-105-10020-00001,1051002000001
53,52,1,1,,6,200,0,2ND DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MASON,105,2018,GEN,LUDINGTON CITY,WP-105-49640-01001,1054964001001
53,52,2,1,,6,200,0,2ND DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MASON,105,2018,GEN,LUDINGTON CITY,WP-105-49640-02001,1054964002001
53,52,3,1,,6,200,0,2ND DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MASON,105,2018,GEN,LUDINGTON CITY,WP-105-49640-03001,1054964003001
53,52,4,1,,6,200,0,2ND DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MASON,105,2018,GEN,LUDINGTON CITY,WP-105-49640-04001,1054964004001
53,52,5,1,,6,200,0,2ND DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MASON,105,2018,GEN,LUDINGTON CITY,WP-105-49640-05001,1054964005001
53,52,6,1,,6,200,0,2ND DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MASON,105,2018,GEN,LUDINGTON CITY,WP-105-49640-06001,1054964006001
53,54,1,1,,6,200,0,2ND DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MASON,105,2018,GEN,SCOTTVILLE CITY,WP-105-72080-01001,1057208001001
53,54,2,2,,6,200,0,2ND DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MASON,105,2018,GEN,SCOTTVILLE CITY,WP-105-72080-02002,1057208002002
53,6,0,1,,6,200,0,2ND DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MASON,105,2018,GEN,CUSTER TOWNSHIP,WP-105-19440-00001,1051944000001
53,8,0,1,,6,200,0,2ND DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MASON,105,2018,GEN,EDEN TOWNSHIP,WP-105-24820-00001,1052482000001
54,10,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MECOSTA,107,2018,GEN,COLFAX TOWNSHIP,WP-107-17160-00001,1071716000001
54,12,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MECOSTA,107,2018,GEN,DEERFIELD TOWNSHIP,WP-107-21240-00001,1072124000001
54,14,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MECOSTA,107,2018,GEN,FORK TOWNSHIP,WP-107-29680-00001,1072968000001
54,16,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MECOSTA,107,2018,GEN,GRANT TOWNSHIP,WP-107-34340-00001,1073434000001
54,18,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MECOSTA,107,2018,GEN,GREEN TOWNSHIP,WP-107-34760-00001,1073476000001
54,2,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MECOSTA,107,2018,GEN,AETNA TOWNSHIP,WP-107-00500-00001,1070050000001
54,20,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MECOSTA,107,2018,GEN,HINTON TOWNSHIP,WP-107-38540-00001,1073854000001
54,22,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MECOSTA,107,2018,GEN,MARTINY TOWNSHIP,WP-107-52060-00001,1075206000001
54,24,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MECOSTA,107,2018,GEN,MECOSTA TOWNSHIP,WP-107-52780-00001,1075278000001
54,26,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MECOSTA,107,2018,GEN,MILLBROOK TOWNSHIP,WP-107-54020-00001,1075402000001
54,28,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MECOSTA,107,2018,GEN,MORTON TOWNSHIP,WP-107-55600-00001,1075560000001
54,28,0,2,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MECOSTA,107,2018,GEN,MORTON TOWNSHIP,WP-107-55600-00002,1075560000002
54,30,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MECOSTA,107,2018,GEN,SHERIDAN TOWNSHIP,WP-107-73080-00001,1077308000001
54,32,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MECOSTA,107,2018,GEN,WHEATLAND TOWNSHIP,WP-107-86560-00001,1078656000001
54,4,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MECOSTA,107,2018,GEN,AUSTIN TOWNSHIP,WP-107-04380-00001,1070438000001
54,52,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MECOSTA,107,2018,GEN,BIG RAPIDS CITY,WP-107-08300-00001,1070830000001
54,52,0,2,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MECOSTA,107,2018,GEN,BIG RAPIDS CITY,WP-107-08300-00002,1070830000002
